Gene,WGCNA_Modules, IntraModular Connectivity,
Os06g0172800,Blue,43.1761076095694,
Os03g0250200,Turquoise,43.1329927781266,
Os04g0321800,Blue,43.1317410872715,
Os09g0502200,Turquoise,43.1080735680183,
Os07g0570700,Green,43.031500536932,
Os02g0805200,Turquoise,43.0267043260421,
Os02g0549200,Turquoise,42.9997754295089,
Os03g0166000,Yellow,42.9534126548124,
Os09g0514900,Blue,42.9180422021089,
Os05g0430400,Green,42.9170034091459,
Os01g0978000,Turquoise,42.8885857731667,
Os07g0166700,Turquoise,42.8815271177129,
Os03g0324900,Blue,42.7548549608957,
Os03g0597600,Turquoise,42.7546053273641,
Os03g0669100,Turquoise,42.7322041392848,
Os01g0833100,Blue,42.702068936786,
Os10g0512500,Green,42.6751685716028,
Os09g0542000,Yellow,42.6599266476399,
Os03g0852500,Yellow,42.6523406409816,
Os03g0106400,Turquoise,42.6356638490319,
Os07g0512200,Blue,42.5685786581599,
Os05g0332300,Turquoise,42.5613785041557,
Os10g0337600,Turquoise,42.5383549141498,
Os03g0231600,Blue,42.531991924673,
Os02g0118400,Turquoise,42.5277945352751,
Os02g0720200,Turquoise,42.5200268693568,
Os07g0655400,Turquoise,42.5160537109562,
Os02g0294600,Blue,42.5151249819397,
Os03g0318600,Blue,42.4173881796936,
Os02g0797200,Yellow,42.4011582736717,
Os08g0117900,Blue,42.3706251494972,
Os03g0355700,Turquoise,42.3407724287298,
Os08g0483600,Blue,42.3151430904418,
Os06g0701400,Yellow,42.182560598733,
Os12g0638100,Turquoise,42.1762052006327,
Os01g0332500,Turquoise,42.1323789043913,
Os05g0106700,Turquoise,42.1174726746725,
Os12g0291400,Green,42.1038165290268,
Os03g0136200,Turquoise,42.100322052787,
Os01g0966100,Blue,42.0951721118261,
Os12g0571200,Yellow,42.0939866852298,
Os04g0607000,Green,42.0816160962052,
Os06g0156600,Turquoise,42.0792317211128,
Os05g0404400,Green,42.076741070123,
Os06g0115400,Green,42.0510520826148,
Os06g0707200,Turquoise,42.0443547114843,
Os08g0424200,Blue,42.0341603127575,
Os07g0517300,Turquoise,42.0241142562451,
Os01g0748000,Turquoise,42.0155477683723,
Os04g0563100,Blue,41.9995641270092,
Os08g0163100,Turquoise,41.996278015142,
Os06g0142800,Yellow,41.966475454583,
Os05g0490900,Green,41.8939189947896,
Os05g0113900,Turquoise,41.8811930124468,
Os05g0337400,Green,41.833402636833,
Os09g0567400,Blue,41.7218126420951,
Os01g0666950,Yellow,41.6610619647813,
Os01g0170500,Turquoise,41.6576901593822,
Os09g0498100,Yellow,41.5340632950512,
Os12g0292400,Green,41.5279643679105,
Os03g0732200,Green,41.5214474632507,
Os08g0156800,Yellow,41.5211150924114,
Os03g0390000,Yellow,41.4492154345525,
Os09g0114500,Turquoise,41.4062372804872,
Os07g0616600,Yellow,41.4028345305977,
Os09g0502100,Turquoise,41.3117922875283,
Os08g0162600,Green,41.2821362827717,
Os09g0494200,Turquoise,41.2364606819953,
Os10g0510000,Turquoise,41.2296072054374,
Os03g0352800,Yellow,41.2210901552819,
Os01g0200400,Turquoise,41.2042926300998,
Os10g0200700,Turquoise,41.1859225736359,
Os03g0647800,Turquoise,41.1642809643425,
Os04g0496300,Turquoise,41.1496167695369,
Os11g0153600,Green,41.1412518941594,
Os05g0401100,Green,41.1334834414773,
Os01g0124650,Blue,41.1181037861627,
Os01g0166800,Turquoise,41.116208455274,
Os12g0507350,Blue,41.1075654552261,
Os02g0735900,Blue,41.0205020491005,
Os02g0228900,Turquoise,40.9776240221188,
Os06g0634500,Turquoise,40.9555882199864,
Os05g0512000,Turquoise,40.9196796514168,
Os07g0155200,Turquoise,40.9000477867162,
Os01g0958700,Blue,40.848723452742,
Os01g0625200,Turquoise,40.8001608084362,
Os12g0605100,Turquoise,40.7002207361886,
Os03g0424500,Yellow,40.6665422273276,
Os06g0608700,Green,40.6408016374021,
Os01g0946700,Blue,40.624086632309,
Os02g0717500,Blue,40.6051523919702,
Os01g0171000,Turquoise,40.5931321051914,
Os05g0348100,Green,40.5740774238998,
Os05g0547600,Yellow,40.5587042434146,
Os05g0455600,Blue,40.5309452847603,
Os07g0571500,Blue,40.3798292537332,
Os02g0287000,Yellow,40.3758229511505,
Os02g0478600,Yellow,40.3640979707413,
Os12g0498500,Green,40.3538871485146,
Os05g0160200,Yellow,40.3256930153655,
Os03g0728500,Turquoise,40.3252255792504,
Os06g0136800,Green,40.3244067389752,
Os02g0150900,Blue,40.3238374993815,
Os07g0150200,Yellow,40.3217369464527,
Os06g0152800,Green,40.2407963254103,
Os01g0616500,Yellow,40.2336046439211,
Os12g0210800,Turquoise,40.2023311019913,
Os06g0127000,Blue,40.1825454415815,
Os06g0589600,Turquoise,40.1476753783293,
Os07g0510900,Turquoise,39.9980253073324,
Os03g0168200,Blue,39.9954820869025,
Os12g0420400,Green,39.9925287116716,
Os01g0286600,Green,39.9807725087663,
Os11g0528500,Green,39.9243120402838,
Os04g0243700,Turquoise,39.8827343121413,
Os02g0750100,Green,39.8778380088343,
Os02g0736400,Blue,39.859885763989,
Os08g0192900,Yellow,39.8480606630698,
Os11g0491400,Blue,39.8231620053457,
Os09g0101800,Turquoise,39.7831768411098,
Os04g0656800,Turquoise,39.7706679194014,
Os03g0644000,Blue,39.7024416714087,
Os07g0295800,Blue,39.6521792800061,
Os02g0814700,Yellow,39.6426885352845,
Os05g0436100,Turquoise,39.6261185969559,
Os06g0266800,Turquoise,39.6182973876931,
Os11g0602500,Yellow,39.5322962988519,
Os12g0133050,Yellow,39.5302497032821,
Os02g0826200,Turquoise,39.5125530998908,
Os03g0726100,Turquoise,39.5081673244374,
Os12g0601300,Turquoise,39.4690328514816,
Os02g0702600,Turquoise,39.4639148768046,
Os07g0603300,Turquoise,39.444333335637,
Os05g0366600,Blue,39.4155915684967,
Os05g0302300,Blue,39.2875937221291,
Os03g0843400,Green,39.2750734348263,
Os01g0614900,Blue,39.2442471486014,
Os01g0924000,Green,39.2410299191169,
Os05g0390550,Turquoise,39.215482561974,
Os02g0521100,Blue,39.2132660202257,
Os01g0249200,Turquoise,39.1622761463711,
Os04g0691600,Green,39.130178317516,
Os08g0198100,Turquoise,39.1010863068899,
Os01g0780500,Blue,39.0667959889681,
Os01g0679700,Yellow,39.0132686409782,
Os05g0514800,Blue,38.9733918789974,
Os03g0219100,Turquoise,38.9653145111896,
Os05g0110300,Green,38.9620925243083,
Os04g0479000,Turquoise,38.8978004112188,
Os11g0128400,Turquoise,38.8665283836549,
Os10g0536700,Turquoise,38.8539909139765,
Os01g0815800,Yellow,38.8242454451388,
Os01g0834500,Yellow,38.7676177613049,
Os07g0193800,Turquoise,38.7464255984864,
Os02g0770700,Turquoise,38.7349152276096,
Os08g0508000,Blue,38.7248120819367,
Os05g0507000,Turquoise,38.7098660822026,
Os02g0662000,Turquoise,38.6875535863608,
Os08g0200300,Green,38.670822071768,
Os07g0252400,Turquoise,38.6623153992379,
Os01g0558600,Blue,38.6545962511073,
Os02g0321900,Yellow,38.6045423385638,
Os03g0352300,Yellow,38.5459454235512,
Os06g0698802,Blue,38.4827638139893,
Os10g0397400,Turquoise,38.4443717650786,
Os02g0804100,Yellow,38.4423582314094,
Os12g0242975,Turquoise,38.4006441155361,
Os12g0239000,Turquoise,38.3992840177121,
Os03g0733900,Turquoise,38.381169484787,
Os03g0100010,Turquoise,38.3610388747158,
Os02g0232400,Blue,38.3374447894102,
Os02g0137200,Green,38.3333067904569,
Os04g0165400,Blue,38.3309951765798,
Os07g0109500,Yellow,38.3242811756561,
Os04g0398600,Blue,38.3070428610911,
Os03g0329200,Turquoise,38.2585702035247,
Os10g0329400,Blue,38.2440793301186,
Os03g0408300,Yellow,38.2171982229396,
Os04g0413600,Yellow,38.1738527387444,
Os01g0185400,Blue,38.1425558674169,
Os10g0422200,Turquoise,38.0611139465369,
Os01g0762000,Blue,38.0592069057505,
Os03g0452300,Green,37.9935562075942,
Os07g0691200,Turquoise,37.9166455751916,
Os03g0722400,Turquoise,37.8785167849633,
Os12g0433500,Turquoise,37.8625296383131,
Os11g0539200,Turquoise,37.860021995424,
Os02g0829800,Yellow,37.8381340284171,
Os10g0494800,Blue,37.8208031392385,
Os02g0813500,Blue,37.8000463853715,
Os02g0117800,Blue,37.789399935433,
Os05g0458300,Turquoise,37.7803357137354,
Os05g0597100,Yellow,37.752705484446,
Os06g0664400,Yellow,37.6336687019569,
Os02g0720700,Turquoise,37.6290232809643,
Os01g0510600,Green,37.5529877996961,
Os07g0590700,Turquoise,37.5519843489058,
Os05g0302600,Blue,37.5420777561017,
Os01g0740700,Blue,37.5319229570612,
Os01g0329900,Turquoise,37.519479731661,
Os06g0326500,Yellow,37.5163322494939,
Os06g0670000,Blue,37.4939209388674,
Os02g0761200,Turquoise,37.4770901777473,
Os10g0544500,Blue,37.452067158281,
Os07g0672500,Blue,37.4376279933836,
Os07g0591100,Turquoise,37.4171928788369,
Os01g0710000,Yellow,37.3967473692275,
Os02g0689200,Blue,37.3849237784397,
Os04g0431700,Turquoise,37.3474886365384,
Os12g0511300,Blue,37.3432638761465,
Os09g0491740,Blue,37.2988145470474,
Os08g0462700,Turquoise,37.2573063776531,
Os02g0611400,Yellow,37.2521360763364,
Os02g0750200,Green,37.232875529581,
Os03g0210700,Green,37.2241440070328,
Os03g0569900,Yellow,37.2115919636699,
Os12g0107700,Turquoise,37.1686858585416,
Os11g0522900,Turquoise,37.1212740399028,
Os07g0208000,Yellow,37.1151554014769,
Os12g0176300,Turquoise,37.0899655394792,
Os01g0897600,Turquoise,37.0501222548818,
Os04g0301700,Blue,37.0470389341727,
Os03g0793600,Turquoise,37.0094701639107,
Os07g0680000,Blue,36.92532736792,
Os05g0480600,Turquoise,36.9012571142211,
Os04g0608800,Blue,36.8991131715742,
Os09g0513100,Blue,36.8960707808744,
Os04g0397000,Turquoise,36.8879176243704,
Os04g0642000,Turquoise,36.8567466169176,
Os03g0196800,Green,36.8272818138498,
Os01g0860300,Yellow,36.7106166408975,
Os01g0276200,Yellow,36.6964391315595,
Os03g0135100,Turquoise,36.6781821835871,
Os03g0850100,Turquoise,36.6766546338365,
Os09g0440300,Blue,36.6389921773315,
Os06g0319700,Yellow,36.5032639384851,
Os03g0598800,Yellow,36.5004785515997,
Os10g0340301,Blue,36.4894245636666,
Os05g0346300,Yellow,36.4656399986994,
Os01g0897300,Turquoise,36.4622469223165,
Os01g0574600,Green,36.4569810923501,
Os10g0185100,Green,36.4407507647299,
Os07g0408700,Yellow,36.4399594358698,
Os02g0752200,Turquoise,36.4364037752724,
Os01g0511200,Yellow,36.42515423412,
Os01g0937900,Turquoise,36.3867583911281,
Os03g0798300,Turquoise,36.3396562437639,
Os01g0962600,Yellow,36.3334696603537,
Os10g0555900,Turquoise,36.2914848456435,
Os02g0777700,Blue,36.2653841678337,
Os04g0602100,Green,36.2554920117056,
Os04g0613600,Yellow,36.2380699845739,
Os06g0126500,Turquoise,36.2138775559616,
Os10g0405500,Turquoise,36.212970622471,
Os07g0637600,Turquoise,36.2127689975917,
Os11g0171700,Turquoise,36.1497490790653,
Os02g0781400,Turquoise,36.1229311907775,
Os03g0205000,Blue,36.1182585446499,
Os03g0756300,Turquoise,36.0974142420353,
Os07g0614500,Yellow,36.0891871960142,
Os01g0102600,Green,36.0836769823014,
Os02g0819300,Blue,36.0229051790556,
Os01g0262700,Green,36.0188716735483,
Os11g0592600,Turquoise,36.0063116705432,
Os11g0672700,Turquoise,35.9596687159784,
Os01g0215500,Turquoise,35.9465952224777,
Os11g0490900,Blue,35.9230199799396,
Os07g0207400,Yellow,35.9148039895461,
Os02g0816400,Turquoise,35.9141961241108,
Os04g0234600,Green,35.9119678269627,
Os07g0119400,Turquoise,35.9040027331594,
Os12g0632700,Blue,35.8967506543244,
Os06g0172600,Yellow,35.8399275983315,
Os01g0375500,Turquoise,35.8113477988934,
Os10g0545100,Green,35.8052700273187,
Os05g0358700,Blue,35.8000941094766,
Os03g0125000,Green,35.791608240798,
Os01g0686800,Yellow,35.7792890081173,
Os05g0557000,Yellow,35.7620387364046,
Os05g0186000,Green,35.7447373193631,
Os03g0267300,Green,35.7062040642926,
Os01g0945800,Blue,35.6926295118474,
Os03g0633500,Turquoise,35.6887522108173,
Os03g0818400,Yellow,35.6880760253491,
Os06g0554300,Turquoise,35.6350700789561,
Os09g0565600,Turquoise,35.5879262317492,
Os06g0163400,Turquoise,35.5476325598355,
Os02g0186700,Yellow,35.5148169306293,
Os01g0585600,Blue,35.5087164480379,
Os07g0584000,Blue,35.4877981855529,
Os02g0591800,Yellow,35.4231202288522,
Os06g0693700,Blue,35.392957633728,
Os10g0533000,Turquoise,35.3343887935207,
Os06g0611300,Turquoise,35.3199153345722,
Os02g0117100,Green,35.2959651089933,
Os01g0888900,Blue,35.2866507542193,
Os12g0562300,Blue,35.2311127206763,
Os11g0170200,Turquoise,35.2101957309043,
Os03g0811200,Turquoise,35.2090921689742,
Os03g0806800,Turquoise,35.1280070648178,
Os05g0462400,Blue,35.0864501842154,
Os09g0241100,Turquoise,34.9642385496495,
Os12g0437800,Blue,34.9520954440309,
Os02g0230000,Yellow,34.9434992758455,
Os08g0129600,Turquoise,34.9430044698557,
Os02g0195600,Blue,34.9186112414646,
Os12g0560700,Turquoise,34.8312142833223,
Os01g0109700,Blue,34.8144872744809,
Os05g0104900,Blue,34.8077179286248,
Os01g0220300,Yellow,34.7475268822263,
Os05g0567300,Green,34.7288059631348,
Os07g0596000,Turquoise,34.6815876946609,
Os01g0805000,Green,34.6814892259904,
Os10g0465800,Yellow,34.6745837937148,
Os03g0692400,Turquoise,34.6624987684193,
Os11g0213600,Turquoise,34.6542184248299,
Os07g0638500,Turquoise,34.6284294859996,
Os01g0805200,Green,34.5732695064729,
Os02g0709200,Yellow,34.5059266580393,
Os02g0257300,Green,34.498733618271,
Os01g0721900,Yellow,34.4841521336432,
Os03g0284400,Green,34.4710962870332,
Os07g0484500,Turquoise,34.413712988108,
Os05g0587300,Turquoise,34.3116498397723,
Os09g0477700,Turquoise,34.3064473777426,
Os07g0160600,Turquoise,34.2955550692221,
Os12g0581300,Turquoise,34.2709030937403,
Os10g0389200,Blue,34.2374665664703,
Os03g0761000,Turquoise,34.2298014614254,
Os01g0103800,Turquoise,34.2284748457685,
Os10g0574800,Blue,34.2080026342006,
Os03g0769000,Turquoise,34.2035113050853,
Os06g0531900,Turquoise,34.1951393513792,
Os02g0319100,Blue,34.0861229449458,
Os06g0308100,Blue,34.0646522068228,
Os05g0350500,Yellow,34.0524379045731,
Os01g0233500,Turquoise,34.0460296833219,
Os05g0390100,Green,34.0419108874715,
Os01g0358300,Green,34.0364146944596,
Os05g0102900,Blue,33.9566405570649,
Os07g0195100,Blue,33.9233969845573,
Os03g0825300,Turquoise,33.921641120079,
Os06g0620600,Turquoise,33.9174144005148,
Os03g0639800,Turquoise,33.9154891066628,
Os05g0489800,Turquoise,33.898106651732,
Os02g0130000,Yellow,33.8955849718241,
Os02g0574900,Blue,33.8846434539597,
Os08g0129800,Yellow,33.8727620627339,
Os08g0506400,Turquoise,33.8526428978941,
Os02g0719000,Turquoise,33.8446725055039,
Os05g0459700,Turquoise,33.8271964129817,
Os09g0479200,Turquoise,33.8256565332767,
Os03g0115700,Turquoise,33.8150793572114,
Os01g0277600,Blue,33.786764279202,
Os07g0104100,Turquoise,33.7827394252591,
Os01g0860900,Turquoise,33.77844523721,
Os02g0110600,Turquoise,33.7763900973035,
Os01g0178000,Blue,33.6996663344605,
Os01g0946600,Blue,33.6866201471934,
Os06g0681600,Turquoise,33.6803906945327,
Os03g0619400,Yellow,33.6566385309795,
Os05g0529600,Turquoise,33.6441370884323,
Os06g0643900,Blue,33.6369855990077,
Os03g0725000,Yellow,33.6147117023123,
Os11g0181500,Blue,33.6103616715895,
Os07g0613200,Yellow,33.6037252568794,
Os03g0742900,Turquoise,33.6003877026731,
Os09g0120033,Blue,33.579603853728,
Os05g0349700,Green,33.5659048570373,
Os09g0568266,Yellow,33.5619035398002,
Os06g0128500,Yellow,33.5321002358229,
Os05g0533800,Turquoise,33.5295335330226,
Os03g0161500,Blue,33.5221313757036,
Os02g0168600,Blue,33.5033906114258,
Os10g0317900,Turquoise,33.4828282399705,
Os08g0207000,Yellow,33.4282369671156,
Os01g0765500,Turquoise,33.4057742522447,
Os01g0524251,Blue,33.4048610550591,
Os09g0277800,Yellow,33.3868190711344,
Os09g0420300,Turquoise,33.362237900687,
Os05g0389600,Turquoise,33.3615165390344,
Os04g0690100,Turquoise,33.3613763899881,
Os01g0100900,Blue,33.3031116908261,
Os03g0767600,Turquoise,33.284737008472,
Os03g0852400,Turquoise,33.2651302884909,
Os04g0650000,Blue,33.2567850503711,
Os02g0123600,Blue,33.2535666552313,
Os01g0978500,Green,33.2171036340694,
Os05g0125500,Blue,33.2043838686602,
Os04g0399000,Yellow,33.1990169399599,
Os01g0889800,Green,33.1891734635196,
Os05g0508900,Green,33.1819543588795,
Os01g0706500,Yellow,33.1807555183454,
Os03g0765900,Green,33.1445821412142,
Os02g0631200,Blue,33.1392702993097,
Os03g0347700,Turquoise,33.1253385767499,
Os02g0822600,Green,33.1077390413472,
Os10g0159300,Yellow,33.0545374362588,
Os01g0719800,Green,33.0421572678276,
Os01g0224000,Blue,33.0315747897079,
Os08g0490900,Turquoise,32.983577174455,
Os05g0466900,Turquoise,32.9244829237005,
Os12g0550600,Brown,32.8174030799867,
Os02g0785800,Yellow,32.8166569725283,
Os05g0105900,Brown,32.7787314983482,
Os12g0142900,Blue,32.7211906591455,
Os03g0122200,Green,32.7198817212516,
Os08g0387050,Blue,32.7035790915033,
Os12g0124200,Yellow,32.6784905975377,
Os01g0958100,Green,32.6628546497222,
Os01g0840700,Yellow,32.6625052690262,
Os05g0427300,Blue,32.6241386156938,
Os08g0557100,Green,32.5408304785877,
Os02g0433900,Turquoise,32.5343770847093,
Os07g0546000,Turquoise,32.4927228841882,
Os10g0411800,Yellow,32.4437711245662,
Os02g0775400,Turquoise,32.4366579432354,
Os03g0278900,Green,32.4048828121602,
Os10g0555600,Turquoise,32.4023348920774,
Os01g0610800,Turquoise,32.3270774937098,
Os07g0202900,Yellow,32.2694868613529,
Os06g0683200,Green,32.2255320874352,
Os08g0397800,Turquoise,32.2081083314754,
Os06g0309200,Blue,32.2004792226513,
Os11g0149100,Turquoise,32.1727563715003,
Os10g0438500,Turquoise,32.1645329590084,
Os08g0326400,Yellow,32.1574432068981,
Os02g0759900,Green,32.1574413089274,
Os05g0496000,Blue,32.121268045205,
Os03g0116400,Turquoise,32.105754378638,
Os05g0497700,Blue,32.0312258768281,
Os07g0634900,Turquoise,32.016377835743,
Os05g0543400,Turquoise,32.0163553566456,
Os10g0579500,Yellow,32.0123293995881,
Os09g0103800,Turquoise,31.9273247569266,
Os07g0272400,Blue,31.9039837910447,
Os02g0282100,Yellow,31.8919768998723,
Os03g0112700,Blue,31.8884717353507,
Os05g0531100,Blue,31.8613685725178,
Os10g0130500,Brown,31.8268316816707,
Os04g0624000,Blue,31.8245821809228,
Os04g0304200,Green,31.81969586066,
Os02g0529600,Turquoise,31.8179476979902,
Os04g0379800,Turquoise,31.7606954634608,
Os04g0625000,Turquoise,31.7172728948118,
Os06g0208800,Yellow,31.7166324055774,
Os12g0446900,Turquoise,31.7152134072359,
Os05g0421450,Magenta,31.6602319208823,
Os05g0393400,Green,31.6337604358736,
Os06g0174300,Blue,31.6280972248944,
Os03g0643433,Blue,31.5753525720994,
Os03g0300000,Turquoise,31.5461615797261,
Os11g0151300,Yellow,31.5452865574862,
Os03g0279950,Green,31.5294769926247,
Os04g0228400,Turquoise,31.4738169917863,
Os08g0562100,Green,31.4589532063621,
Os03g0769900,Blue,31.4059892577877,
Os01g0846600,Turquoise,31.3946902194625,
Os07g0143000,Green,31.3560117801242,
Os10g0160000,Blue,31.2961546473671,
Os12g0581800,Turquoise,31.2858328250514,
Os02g0754300,Green,31.28146347982,
Os01g0224400,Blue,31.2643349779686,
Os06g0687700,Yellow,31.2020152488646,
Os09g0327550,Blue,31.1480714142335,
Os07g0565000,Yellow,31.0651005620587,
Os04g0605900,Yellow,31.0481922333026,
Os04g0430900,Turquoise,31.0364052104228,
Os02g0505400,Blue,31.0231449775532,
Os03g0786100,Green,31.0150923656897,
Os01g0165000,Blue,31.0054169245478,
Os11g0156401,Blue,30.8855342224735,
Os07g0574800,Turquoise,30.8852731232103,
Os01g0777200,Blue,30.8031509007818,
Os10g0177400,Turquoise,30.7768734813771,
Os11g0514800,Turquoise,30.7634411918625,
Os08g0129200,Yellow,30.7427135411252,
Os03g0297400,Turquoise,30.708625643596,
Os06g0240001,Turquoise,30.6996086871521,
Os03g0719900,Blue,30.6886034078234,
Os03g0191400,Blue,30.6697050307668,
Os10g0483000,Yellow,30.6579379630909,
Os04g0627400,Turquoise,30.6006187270287,
Os05g0462301,Blue,30.5590877343525,
Os05g0163400,Blue,30.499471253866,
Os10g0552300,Turquoise,30.4641774651965,
Os06g0326900,Turquoise,30.3986856726313,
Os02g0538700,Turquoise,30.3930999729972,
Os06g0555400,Yellow,30.3928340193238,
Os08g0112500,Blue,30.3908946157688,
Os08g0374800,Turquoise,30.3824991993489,
Os05g0370600,Turquoise,30.3778457554305,
Os05g0453900,Turquoise,30.3689013181243,
Os12g0443500,Turquoise,30.2936061077451,
Os05g0194600,Yellow,30.2530678467373,
Os07g0163500,Green,30.2456359118023,
Os03g0121300,Turquoise,30.2063066643622,
Os08g0321000,Turquoise,30.1560672259347,
Os08g0531100,Turquoise,30.1279681410228,
Os08g0113100,Turquoise,30.1269153042641,
Os05g0176100,Turquoise,30.1238114516745,
Os06g0300600,Yellow,30.113907492468,
Os09g0420600,Blue,30.1069461799447,
Os03g0376600,Green,30.0844065041603,
Os11g0296500,Blue,30.0719202237279,
Os02g0552000,Turquoise,30.0394868382054,
Os04g0583000,Blue,30.0281695370647,
Os05g0386700,Turquoise,30.0064460487531,
Os01g0304000,Yellow,29.991271224912,
Os06g0168600,Yellow,29.9753585093466,
Os10g0516200,Turquoise,29.962855811019,
Os07g0274800,Blue,29.9509527343039,
Os11g0582100,Blue,29.9235286454937,
Os03g0213600,Blue,29.9126593521043,
Os01g0226250,Turquoise,29.9014401644587,
Os03g0810900,Blue,29.8671806625302,
Os03g0767500,Blue,29.8418456019156,
Os09g0130800,Brown,29.8200704479395,
Os11g0516000,Blue,29.7853194629027,
Os05g0563000,Turquoise,29.7846674507034,
Os08g0128500,Yellow,29.7656515843661,
Os08g0560300,Turquoise,29.7122083086473,
Os10g0132300,Turquoise,29.6688872208781,
Os05g0542800,Blue,29.5848897788358,
Os02g0528100,Turquoise,29.5707026543685,
Os11g0175500,Blue,29.563435149824,
Os01g0929200,Turquoise,29.5021788568754,
Os04g0655300,Blue,29.4984363733603,
Os10g0139700,Blue,29.4868273133931,
