Source,Target,k,pcc
5,2088,61,0.780920159187672
5,2104,5,0.873804556397661
5,2181,37,0.807583503270924
5,2205,40,0.796682636433544
5,2210,24,0.820265736611672
5,2339,47,0.795011965597116
5,2393,55,0.784276197479846
5,2421,65,0.775464784607574
5,2510,17,0.764980284562782
5,2516,3,0.836004534395698
5,2549,4,0.884692219314134
5,2573,34,0.77428112586593
5,2592,46,0.796070442284669
5,2602,86,0.6182159660211
5,2664,20,0.827797798898456
5,2716,2,0.863096434403706
5,2730,67,0.772248397278181
5,2766,14,0.836843855336759
6,23,98,0.798491580810301
6,29,68,0.807930265038557
6,36,17,0.816734046277343
6,39,51,0.723178121596669
6,64,98,0.740457596163043
6,110,65,0.750024418928065
6,137,20,0.850462110447329
6,152,20,0.846994479058504
6,255,10,0.88308999538113
6,259,89,0.747282584964706
6,271,22,0.858226401079493
6,285,54,0.693169882793868
6,298,56,0.784980365682842
6,305,60,0.811845334139241
6,343,4,0.898799724410365
6,351,78,0.73481785378414
6,373,50,0.811526295414581
6,399,88,0.737241899630641
6,401,5,0.896773568070369
6,402,8,0.884229145460939
6,407,81,0.761222628527935
6,434,90,0.788946302404531
6,449,39,0.84190729388603
6,471,39,0.831606380578974
6,489,52,0.803641678282702
6,492,57,0.815965025406186
6,521,65,0.821102658991415
6,532,61,0.823987366108179
6,538,10,0.883104893624532
6,555,2,0.903954929310701
6,576,8,0.828544939330943
6,586,14,0.872631455936963
6,589,66,0.796911520610717
6,597,20,0.859680747501361
6,618,26,0.802758284499149
6,637,30,0.835735396855505
6,638,83,0.70887450452572
6,645,49,0.676955659955667
6,681,66,0.791727820625674
6,692,90,0.803054867460091
6,729,56,0.653146252570784
6,735,22,0.840674547190201
6,741,8,0.88386631825574
6,742,23,0.835484455692173
6,748,16,0.858932456434101
6,759,47,0.773754893279439
6,764,77,0.750853680143136
6,777,3,0.90020415785685
6,825,29,0.824535378008658
6,856,41,0.838089896429665
6,858,74,0.745783805394365
6,884,90,0.743738743675433
6,911,52,0.783742618836135
